link,job_name_searched,date,platform
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BWQs_M7ZA8XLbIFWVw-PYcVVEPryqVLyWhKaEKPskHy2YkbHyHJDwB_nHc5A6JaMQyOVt6T7DzKXw85oX7_JGxmR5g0IslylXTgEEwVFxCB_ltUzJxanGSRDd2b2l0Mnd-KkvYM-p6JjWstGi-_z0Wc6shwgGy_qXfXWWnZLlmzVwIgH99IyFLtwMwmD61sOWsci6lm1WTWBBzPGvnRDSCBLRk0iH32zxI-awOFqwZ5c28EffDmGykWmu0DUQmoMMAmTZA5vG0W6M4VMRL5393xLOZh_9hrkgg1E49ady-bWtdaRC_Cwu0RDNgBMi7R806kGV1TvdBIz3PaiHIBIy5EDdG1urm5I0rOM8jdviBo5PdoaCimoqvkJayYNBKEFSlhq0DJPecRS1Q-ckB8SGe8UJmb80534UE7tn_bNhomohuDFMS7pMFUdYTFU7NsPQew9GHb7ZtY9d4rrX_bSTUdAiZckKKUkV-dTvkkPWURk0qXtHLh1CsFR9AoxYwnlNfhLvZOIQahuu628Jg_kYaiyjRD2hreyHIEu-f1wYmsqLix2Y9LWjUsIp05yuSq5BZxnN24i8xrf-VebQU1Gbev1g7-y1Y-ybKsjHUcHmauakctktoiW_8neBDiSdXsK_Re43k3ln9m8DTPmkjYaj-uWmRiRZ5zHNQkFFSnrFyp9n9Vh1pKDisvmfhlnqvf7zg_P4gFRlKqMnc4W6PsON7lgH5KGS7PFGOz_PMMmxi-qwrRXpezwLeoSAuODsQa-NU_W76wzLwjhO0rK4euFgDcaASim1JyB3bC3nW-VAEBO2n7hwssDQ3ECLe3zuv3AW9hRtT2EWZtra4EdnZcOx-kJtE8Izb4BQu4zbNfNwYK1HK3t9_w61yN6I9IzlAXnq-bXBNpmWbwldFucDd1VD6C-_J5EZZNjts4mlix4nvVbDwG8w3Hawc10KRUZt6nAOgFyw1muDqeS7BE29QETEKLLZcisuwULsPHvDlMBs8CPQQCFynCVZNXoFvfqqfyxT9Vr_xsKFHuTSQ84tpl6EwRCx2FzF9qZQeSDgt9Lho8_juXlkudKnxt0YGtzV3eGYlPiJZ_EA9lzG8t2w_XB3JyrPw7BN6AjiuYh8_D3orEQ==&xkcb=SoAW-_M3Nry7kfTajR0JbzkdCdPP&p=2&fvj=0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/hire-IT-people/jobs/Data-Scientist-8ca71e3235f42d17?fccid=339fc89548d64eee&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=6fb3522bf7692838&fccid=58476d2e8b9c7544&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=e1e18c20a95cccbf&fccid=f4eda78c30846a55&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=e4e822f665dcba9e&fccid=8cb7f5ab9bddd603&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=be3c6e1383ba46f8&fccid=32a12c443d68c9ff&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Digital-Harbor/jobs/Senior-Data-Scientist-28d5437849a0c1a2?fccid=497df0b82b23db91&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Inclusively/jobs/Senior-Data-Scientist-2a3f2fb96745e826?fccid=ef49cdc7b08c5254&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=1fcea5e96f4ac52c&fccid=b3aa4996c5af0730&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=9f74e50ee7fa37b2&fccid=f9af5aebcecd8ef2&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Emonics/jobs/Data-Scientist-a1d51a4baa739ef7?fccid=b3b4a6a45c149841&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=af5ddfb93c43cddf&fccid=4ed03476a1620afb&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=7d96b5d6583de053&fccid=71ce6fb088b35faf&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a7ad8fbbff5ba95d&fccid=578c2ce08a4e9823&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=385feaf1ccb207a3&fccid=ba07516c418dda52&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=1e9cd9828e9055c8&fccid=7992c5acaa918e78&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=763cde0599f77d61&fccid=edae4285faf6c2f0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=c9be271ec1753e51&fccid=3da569ef4f168e3d&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=21ead1ae1cb83056&fccid=4d297a7bcd1c7be4&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/THEMESOFT/jobs/Data-Scientist-dd51baa6e5b45d9b?fccid=add00ccb9ea1b563&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=7e3f8011516e2d91&fccid=0e8f04b45c1591f5&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=30f9d25192ff1d0c&fccid=a8851719c7ba7f98&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=aa00b6b6a40c0329&fccid=fdcf980c211a3f6d&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=b66428260cc1024e&fccid=9784ae78e9834539&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=b3c3fd19d6d1ebda&fccid=d05ec306668fbf92&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=306c1ac9674a25d6&fccid=204c8e2f615ab5bb&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=3575409380f97fd8&fccid=16e6243c36cb014b&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=f8f3c28873da9940&fccid=3362105a31d2b876&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=390563e6ebe69fc9&fccid=29efea1158b643d0&vjs=3,data scientist,2023-07-14,indeed
"https://www.indeed.com/company/VMR-Strategic-Solutions,-LLC/jobs/Data-Scientist-968821fd73461a79?fccid=7a14bb8a3e865225&vjs=3",data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=957040fbb5b8d090&fccid=578c2ce08a4e9823&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=7b2a9af88313b1d6&fccid=8f3c0373bcfa5520&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=669962138513c802&fccid=f511c48ddba039bf&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=c7fb08fcef3408ba&fccid=caed318a9335aac0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=31ba6569a8c1b644&fccid=d28b18be62aeef28&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=62995259163cb0e6&fccid=9c05e44275709723&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Konnectingtree.Inc/jobs/Data-Scientist-6e3e556c5751a023?fccid=374491d16f82796a&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=eadd5deef4311f05&fccid=16ea4240a5e3a1d7&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Vision/jobs/Data-Scientist-85486bbbd4cae69c?fccid=c803b4b45f85b24e&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=bf64998980d8dec8&fccid=4e041af1d0af1bc8&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=95522cb27793e441&fccid=8765a4045377753a&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=135ae6924528ad34&fccid=d576b5b1f45626a0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=8d41f9dbc59ea5db&fccid=4b37371ef41652f8&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=d850e0d1ec3b6faa&fccid=68ce5c21322a81a4&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=f90fb7163dc763b1&fccid=9e215d88a6b33622&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=d4eb875c45990a13&fccid=2fdfd060fabdfb04&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a4ffd1bb2bb5ab40&fccid=212b3e869c8a74cb&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a04feae8d2abd251&fccid=b97aa9a98af93bad&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=3aca081d3e49fe1c&fccid=caed318a9335aac0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=4086bc35cb6e35af&fccid=6153cf878ee73d92&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=ba3e30ec07137208&fccid=f3ee71ae259fb79d&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=60b198d74816365e&fccid=565792134b40dcb5&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=84ddbec903a0577a&fccid=7dc8be9efe945d3a&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=aa51ef4db60e81be&fccid=3bcef03e34391ca8&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=84071cd67391e41f&fccid=3e748eea0e6d02b7&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BpxkzNHT0rUUpJQhin0p-a3-e8JRpVGAswnErQpasv-d7cXzjSpM4Le8R_bpQMdCiAexLcxtd0RdB-zY1BKPcx7q9rswrmOM7s2oovppqbPeSu3HRhCsdHGPztrWe-NQzqAyZK-O1ufgJnfvJ4gx8fk5AjXGqowqT8Wmzr_fMm5BotBpdjpD9mJAimCEye16X3YwFcu7Sk2gMgVI_P5wxt-v8uTYUjdDUyRqImQOwIekDmNUZiwGrUb19IlY7bdJAD5ApKef2fzYCj9ob90inD4Ig6F0H5G1lCXEDNzdvPsBKsDPZCgpgA2q_MB8E6nw-u3mHcIKRyn0fA6GkYUeXPo3GuKmW08zSBcg2O18WdpXG_F6ubJTZpFkTVFMDnwyTIFvjevHPEXqaig2A_xu2qpSKJHtMUoD5Y3v9kwERMdJ5t3MD0-VJJ1yI-z5KaY0h99jQ2-C4MIsHLYFJVpP5Jg-TiMku_W2XBrl1OLZYeSPERaRTE0KrHesEd0ta8ix7x64bxCjMX2wQ6S5q1v48UaTVMkOfuU_-PDXbWQgv39RkMqI3bpP6itNACYw-1PAXLgduraZXzGbs7x8XXF1ma&xkcb=SoC9-_M3Nry54X2R8h0HbzkdCdPP&p=12&fvj=0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=782df67bc6619b22&fccid=822bc5d9a49270ea&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=3eb9fae6478061af&fccid=459cce68967c1b3b&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a89f9e8e3a88eff8&fccid=3bbc3580c4f71d08&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=1b83f71e1756d9c7&fccid=67f93967febf5a69&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=8a453531080a542c&fccid=334e8c9e669a5738&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=8ac9af719b239b86&fccid=49b9be14e6facb4e&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=68a52e489fef95b6&fccid=431c8986bde76285&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=752e52e455b23046&fccid=297250c37729d201&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/KLM-Careers/jobs/Data-Scientist-f15243623609aec0?fccid=f42bbfc261ca3e64&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=ef5f660d76a68019&fccid=16a37eddfee06e0f&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Devcare-Solutions/jobs/Data-Scientist-a5b520bb406abc0d?fccid=debba90512f725cc&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Utah-Black-Chamber/jobs/Data-Scientist-8269111d7f79ac99?fccid=a0726da29b9cea11&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=26a935ecc011ce59&fccid=12626f295bf6a003&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=3bd52fc8fce750a5&fccid=b8c3b385f742b540&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=ffc7561a1f2e35a2&fccid=fe2d21eef233e94a&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=8e992f667e611e71&fccid=da33f48dbeb2e889&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=e8a95dc203ad9fdb&fccid=1bda6660a754aee3&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/WorldLink/jobs/Senior-Data-Scientist-f0a6e4ae312d20f9?fccid=5c0740ed94646b0c&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=dfb31ee253b70e38&fccid=27f0e306654a993b&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a606c1641547e6ca&fccid=966804bce9d82eb0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a8c6e468c08fca90&fccid=a7c5036618407010&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/DCI-Solutions/jobs/Data-Scientist-4ddd58c1b50aff2f?fccid=ef458547d0b90f7b&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=98523e9b2ae5d0f5&fccid=2f3def2271c379a3&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=73cc5b5066676bdb&fccid=060474ef1576996b&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=6fe2804901b59dd3&fccid=53901710556c83af&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Inclusively/jobs/Principal-Scientist-59de5ff1effca626?fccid=ef49cdc7b08c5254&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=28c1c9202f75b7de&fccid=74fe06c6cbaef3fb&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Ardoritsolutions/jobs/Lead-Data-Scientist-e10e03afc5aedb89?fccid=98d84d68dbc0fde5&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=071937d39de418d7&fccid=7655fb7543c6cbbf&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Altarey/jobs/Machine-Learning-Engineer-67caa563eb1295b8?fccid=a8c7636415cd0a7f&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cltd6uxyKZUA0mlAqwrWOAqYzaNWMNQvrQPrmFJNyQddAtz7srjl1C04CmA54wNj0i19hx4sRhAIxgJJFuMudkb5IlL7N3q_BaA1QM45VVhejpOeXGxtQFm1ICVn0iRXBOaJ9QK92JDy6Oav3-s_DfCY7Oga5nIzmDLaL8ee0wdTfJ6Y2x2A6ZTGugjv1gPNw4LEogovD4pH03NbCbXIEa787Ed6FB6oyu8PwFUKeN-9ttpGmItOH0NGvIDjhSUVsLls8GZ0JBHN_2SY4NkvoQZr_D2xq5uUtGS0X9A_d_5DtIn59EfP_Oxenr5w-Kn0qJit4V3WpQxniC2W4MAKgBXrMMykXBqbO2Qiue7PqPE7MbCqKRk7FMpZH4s15SK5_DqVeJSJ9eGXxAAkdigBWLPThGqnTsx9W-qx91XkBPobG5yQuROOik8bOy7C_am5qWPO6ylzsh2JXe9Ob6gGuJG-byZUbPp5tmzrfZlAKn7nnTZ9ksTUkmHUqzgldywas6-Xp_5BxuZFr-9kOuGGJGsqXyoW1Y3CI3XFoij9eM5pBJKyVdvoO_UtoakzemViussAGW8CtjoyVsap8En-zZYAVR-iBr9HTvnILjQmY96YGiifb1ybt33jmlq0IfURxocIajUydfqBP92jt_s1oJG584Gq1ypc8=&xkcb=SoA9-_M3Nry40PWR8h0GbzkdCdPP&p=13&fvj=0&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=7cc3069ea5fedb6a&fccid=ff085de14d31bf52&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=7841fbfeb55b6898&fccid=c3c8d792d574022a&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=b3c43f78b63b9c95&fccid=03e38d4a50ed7d67&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=9d4e99b201e74b57&fccid=7cddde93ab3147d1&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=455429e38c06f9aa&fccid=693e1845cbe4cc85&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=32e565441c071c45&fccid=382dee2cfe0ba124&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=1063e5ae0a02c270&fccid=dd616958bd9ddc12&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/National-Center-for-Employee-Ownership-(NCEO)/jobs/Senior-Data-Analyst-ec8a356dd921e629?fccid=3a13aa02fc24e66c&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=f98eec2cc95c7cf7&fccid=04ef150429d33336&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=bf53cd59180953cf&fccid=c68f858ef73a0c44&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a1335c40834b0a06&fccid=19104924debb3228&vjs=3,data scientist,2023-07-14,indeed
"https://www.indeed.com/company/Office-of-Inspector-General,-City-of-Chicago/jobs/Senior-Data-Analyst-f994728616dab6c3?fccid=2b41b9c9b4df7014&vjs=3",data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=bd38eaa6039c41ef&fccid=1f92178814b05d89&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/Plaxonic-Technologies/jobs/Data-Scientist-2d92fbcd12d884d4?fccid=4fe234f122c10841&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DkAuodcAiJgiONxW1XfxNErrnRTCAoR9IWKeScihxAY4PnzI-9Cr4m8x8IGICsHMqBTTZkrDQRDeuxWOcBeXRkEGR9tlOlRI4Je4YXHyqjAA0rjOT_6RmR04LSBAHfvpqdZWshNx3HJNIA2leCAUIuyPNr_voRp7AVk1ze3-mzIrnJ_MHfDbs9c7gwFN-imKjLS4mqio-uFwSa5R59T1ZjGyEthROAF23aA9pyLjHm-sgYIY53QcmSScQzlnxtcUk4RpON2x3pWEvqn9Ius0ybZ7qM-wd1ToWTTz72qYFAfAsWnPaKhMfDqReTRWJ1IDe8BgZI4vEg5Y_YQG7yLHfhcuwI4UG1sLX-D0Jp-f0DLKKtQ4Iy75vTFYUbNBbOCipz-dFKtzgyGS5ggl3v521j1uqeEQSgLfkhcUPRKr8HghYFFlQAdKxg5Oa20FEcGCn_cMcgfc5kN2Adb6tk1lixfvJmcTGthGUYU0nTUe4B666f29QygTQKn4rxSMWlvXujYz9LI9bVcRSsDqGPa5k1pVK8cYhQx1d0vhZTEXly06fwCc610GqB&xkcb=SoCi-_M3Nry4qexkJJ0GbzkdCdPP&p=13&fvj=1&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=4a5af63502d4465e&fccid=cd411fa2d6591efd&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=5d26017932957a69&fccid=822bc5d9a49270ea&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=e401e0c4733e51e1&fccid=a7f8c90c30a04965&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/company/GTA-(Global-Technology-Associates)/jobs/Data-Scientist-fdc06a300b7220a2?fccid=5db15845914e1098&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=dbff6d84eae1cb8c&fccid=fa05afb3210273ab&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=f14b308c889f2a06&fccid=a9f4c88b2ec65781&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=63ee767ceefd8250&fccid=d5fd5b4510b20224&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=13dc20babb813d19&fccid=f89deb5a97c7738a&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=80aa0385d0157613&fccid=1eabb18911179dee&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=9a93654b0477a409&fccid=405e429c66f5d7ea&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=dec6d3c719bf0ec1&fccid=868d1d042b6cf33d&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=b31dff2423ec96a6&fccid=fb39f30bde31b5f4&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=801c304a7b0a984f&fccid=e89c1962acedb6a5&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=8c96569ad4b3f6f5&fccid=1bc1e50d3973bc15&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=c8c7a3f1767ef594&fccid=1b866506aec22461&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=3c4a9f4703da1fe8&fccid=26877094797beef3&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=03b9a81d98979ea3&fccid=c3c8d792d574022a&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=8b255540c2fe0215&fccid=afd54469d27df27f&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=6165530e6b53d1a6&fccid=1af4dfce0d9b1f6f&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=a857118e9193d7b5&fccid=aeb15e43a6800b9d&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=ea187813aeb0cf93&fccid=3c1c55eacd82f2e7&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=9372d87bc9f42628&fccid=da33f48dbeb2e889&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=647d8fc46447d1d2&fccid=fedeef40660b4e0c&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=7642fc7e27b1c00a&fccid=492545f4ad8a4cbb&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=43e3627703dfbf50&fccid=578c2ce08a4e9823&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=bc4b01a3d6fb1587&fccid=1f92178814b05d89&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=f1f7ca8bd3ecaa24&fccid=dd616958bd9ddc12&vjs=3,data scientist,2023-07-14,indeed
https://www.indeed.com/rc/clk?jk=4bb675e1ae5cd424&fccid=380ad6d2bbbee773&vjs=3,data scientist,2023-07-14,indeed
